carriers,locs,techs,timesteps,carrier_prod
power,region1,midmerit,2015-09-09 05:00:00,10.96808
power,region1,midmerit,2015-09-09 06:00:00,12.022278
power,region1,midmerit,2015-09-09 07:00:00,3.6913549
power,region1,midmerit,2015-09-09 08:00:00,12.618038
power,region1,midmerit,2015-09-09 09:00:00,0.0
power,region1,midmerit,2015-09-09 10:00:00,7.9196176
power,region1,midmerit,2015-09-09 11:00:00,15.855528
power,region1,midmerit,2015-09-09 12:00:00,0.67240233
power,region1,midmerit,2015-09-09 13:00:00,5.7532003
power,region1,midmerit,2015-09-09 14:00:00,9.2024938
power,region1,midmerit,2015-09-09 15:00:00,11.531006
power,region1,midmerit,2015-09-09 16:00:00,0.43798836
power,region1,midmerit,2015-09-09 17:00:00,0.8201995
power,region1,midmerit,2015-09-09 18:00:00,0.0
power,region1,midmerit,2015-09-09 19:00:00,6.7044888
power,region1,midmerit,2015-09-09 20:00:00,0.0
power,region1,midmerit,2015-09-09 21:00:00,5.4112219
power,region1,midmerit,2015-09-09 22:00:00,0.0
power,region1,midmerit,2015-09-09 23:00:00,12.544805
power,region1,midmerit,2015-09-10 00:00:00,0.0
power,region1,midmerit,2015-09-10 01:00:00,15.855528
power,region1,midmerit,2015-09-10 02:00:00,7.0778055
power,region1,midmerit,2015-09-10 03:00:00,3.5380715
power,region1,midmerit,2015-09-10 04:00:00,0.0
power,region1,midmerit,2015-09-10 05:00:00,1.0574397
power,region1,midmerit,2015-09-10 06:00:00,0.0
power,region1,midmerit,2015-09-10 07:00:00,8.3885287
power,region1,midmerit,2015-09-10 08:00:00,0.0
power,region1,midmerit,2015-09-10 09:00:00,14.301912
power,region1,midmerit,2015-09-10 10:00:00,8.7504572
power,region1,midmerit,2015-09-10 11:00:00,0.0
power,region1,midmerit,2015-09-10 12:00:00,3.8438903
power,region1,midmerit,2015-09-10 13:00:00,2.8505403
power,region1,midmerit,2015-09-10 14:00:00,7.80266
power,region1,midmerit,2015-09-10 15:00:00,12.441646
power,region1,midmerit,2015-09-10 16:00:00,10.721862
power,region1,midmerit,2015-09-10 17:00:00,0.0
power,region1,midmerit,2015-09-10 18:00:00,10.481712
power,region1,midmerit,2015-09-10 19:00:00,0.0
power,region1,midmerit,2015-09-10 20:00:00,2.9478803
power,region1,midmerit,2015-09-10 21:00:00,0.0
power,region1,midmerit,2015-09-10 22:00:00,15.855528
power,region1,midmerit,2015-09-10 23:00:00,15.565752
power,region1,midmerit,2015-09-11 00:00:00,15.855528
power,region1,midmerit,2015-09-11 01:00:00,0.0
power,region1,midmerit,2015-09-11 02:00:00,15.855528
power,region1,midmerit,2015-09-11 03:00:00,15.855528
power,region1,midmerit,2015-09-11 04:00:00,15.855528
power,region1,midmerit,2015-09-11 05:00:00,10.308396
power,region1,midmerit,2015-09-11 06:00:00,14.546633
power,region1,midmerit,2015-09-11 07:00:00,4.8518703
power,region1,midmerit,2015-09-11 08:00:00,15.855528
power,region1,midmerit,2015-09-11 09:00:00,5.378803
power,region1,midmerit,2015-09-11 10:00:00,0.0
power,region1,midmerit,2015-09-11 11:00:00,9.5568579
power,region1,midmerit,2015-09-11 12:00:00,0.0
power,region1,midmerit,2015-09-11 13:00:00,0.52152951
power,region1,midmerit,2015-09-11 14:00:00,7.0882793
power,region1,midmerit,2015-09-11 15:00:00,3.3767249
power,region1,midmerit,2015-09-11 16:00:00,15.855528
power,region1,midmerit,2015-09-11 17:00:00,15.855528
power,region1,midmerit,2015-09-11 18:00:00,2.5352452
power,region1,midmerit,2015-09-11 19:00:00,15.710141
power,region1,midmerit,2015-09-11 20:00:00,15.855528
power,region1,midmerit,2015-09-11 21:00:00,7.0636741
power,region1,midmerit,2015-09-11 22:00:00,4.0676642
power,region1,midmerit,2015-09-11 23:00:00,10.396675
power,region1,midmerit,2015-09-12 00:00:00,3.5009975
power,region1,midmerit,2015-09-12 01:00:00,0.0
power,region1,midmerit,2015-09-12 02:00:00,15.855528
power,region1,midmerit,2015-09-12 03:00:00,7.5052369
power,region1,midmerit,2015-09-12 04:00:00,0.0
power,region1,midmerit,2015-09-12 05:00:00,7.2432253
power,region1,midmerit,2015-09-12 06:00:00,4.4505403
power,region1,midmerit,2015-09-12 07:00:00,0.0
power,region1,midmerit,2015-09-12 08:00:00,2.8448047
power,region1,midmerit,2015-09-12 09:00:00,0.0
power,region1,midmerit,2015-09-12 10:00:00,10.578304
power,region1,midmerit,2015-09-12 11:00:00,10.76808
power,region1,midmerit,2015-09-12 12:00:00,15.625935
power,region1,midmerit,2015-09-12 13:00:00,0.0
power,region1,midmerit,2015-09-12 14:00:00,10.289111
power,region1,midmerit,2015-09-12 15:00:00,10.937822
power,region1,midmerit,2015-09-12 16:00:00,14.945553
power,region1,midmerit,2015-09-12 17:00:00,11.959601
power,region1,midmerit,2015-09-12 18:00:00,3.3340815
power,region1,midmerit,2015-09-12 19:00:00,4.6487116
power,region1,midmerit,2015-09-12 20:00:00,9.0678304
power,region1,midmerit,2015-09-12 21:00:00,1.6615129
power,region1,midmerit,2015-09-12 22:00:00,15.542228
power,region1,midmerit,2015-09-12 23:00:00,4.3661679
power,region1,midmerit,2015-09-13 00:00:00,0.0
power,region1,midmerit,2015-09-13 01:00:00,9.6827099
power,region1,midmerit,2015-09-13 02:00:00,12.737323
power,region1,midmerit,2015-09-13 03:00:00,0.0
power,region1,midmerit,2015-09-13 04:00:00,9.8645885
power,region1,midmerit,2015-09-13 05:00:00,12.750707
power,region1,midmerit,2015-09-13 06:00:00,1.5548628
power,region1,midmerit,2015-09-13 07:00:00,0.0
power,region1,midmerit,2015-09-13 08:00:00,1.0815461
power,region1,midmerit,2015-09-13 09:00:00,10.74788
power,region1,midmerit,2015-09-13 10:00:00,12.176226
power,region1,midmerit,2015-09-13 11:00:00,1.0090607
power,region1,midmerit,2015-09-13 12:00:00,12.742727
power,region1,midmerit,2015-09-13 13:00:00,0.0
power,region1,midmerit,2015-09-13 14:00:00,0.25261845
power,region1,midmerit,2015-09-13 15:00:00,14.148961
power,region1,midmerit,2015-09-13 16:00:00,10.925603
power,region1,midmerit,2015-09-13 17:00:00,13.697174
power,region1,midmerit,2015-09-13 18:00:00,8.8279302
power,region1,midmerit,2015-09-13 19:00:00,0.64048213
power,region1,midmerit,2015-09-13 20:00:00,5.9676642
power,region1,midmerit,2015-09-13 21:00:00,0.0
power,region1,midmerit,2015-09-13 22:00:00,12.297589
power,region1,midmerit,2015-09-13 23:00:00,11.7532
power,region1,midmerit,2015-09-14 00:00:00,14.564173
power,region1,midmerit,2015-09-14 01:00:00,12.040898
power,region1,midmerit,2015-09-14 02:00:00,15.855528
power,region1,midmerit,2015-09-14 03:00:00,6.9034913
power,region1,midmerit,2015-09-14 04:00:00,1.9182045
power,region1,midmerit,2015-09-14 05:00:00,2.2593516
power,region1,midmerit,2015-09-14 06:00:00,15.855528
power,region1,midmerit,2015-09-14 07:00:00,6.503325
power,region1,midmerit,2015-09-14 08:00:00,11.668329
power,region1,midmerit,2015-09-14 09:00:00,11.674397
power,region1,midmerit,2015-09-14 10:00:00,0.0
power,region1,midmerit,2015-09-14 11:00:00,8.505985
power,region1,midmerit,2015-09-14 12:00:00,15.855528
power,region1,midmerit,2015-09-14 13:00:00,0.0
power,region1,midmerit,2015-09-14 14:00:00,5.2334996
power,region1,midmerit,2015-09-14 15:00:00,0.0
power,region1,midmerit,2015-09-14 16:00:00,15.855528
power,region1,midmerit,2015-09-14 17:00:00,14.571322
power,region1,midmerit,2015-09-14 18:00:00,5.636409
power,region1,midmerit,2015-09-14 19:00:00,7.7097257
power,region1,midmerit,2015-09-14 20:00:00,3.1318371
power,region1,midmerit,2015-09-14 21:00:00,0.0
power,region1,midmerit,2015-09-14 22:00:00,9.1383209
power,region1,midmerit,2015-09-14 23:00:00,8.9790524
power,region1,midmerit,2015-09-15 00:00:00,8.1592685
power,region1,midmerit,2015-09-15 01:00:00,0.0
power,region1,midmerit,2015-09-15 02:00:00,11.204988
power,region1,midmerit,2015-09-15 03:00:00,1.2548628
power,region1,midmerit,2015-09-15 04:00:00,0.0
power,region1,midmerit,2015-09-15 05:00:00,15.855528
power,region1,midmerit,2015-09-15 06:00:00,15.855528
power,region1,midmerit,2015-09-15 07:00:00,0.0
power,region1,midmerit,2015-09-15 08:00:00,15.855528
power,region1,midmerit,2015-09-15 09:00:00,8.1786367
power,region1,midmerit,2015-09-15 10:00:00,9.4913549
power,region1,midmerit,2015-09-15 11:00:00,9.2758936
power,region1,midmerit,2015-09-15 12:00:00,9.2546966
power,region1,midmerit,2015-09-15 13:00:00,0.0
power,region1,midmerit,2015-09-15 14:00:00,12.173483
power,region1,midmerit,2015-09-15 15:00:00,0.0
power,region1,midmerit,2015-09-15 16:00:00,0.0
power,region1,midmerit,2015-09-15 17:00:00,13.391771
power,region1,midmerit,2015-09-15 18:00:00,1.5964256
power,region1,midmerit,2015-09-15 19:00:00,13.028263
power,region1,midmerit,2015-09-15 20:00:00,8.8723192
power,region1,midmerit,2015-09-15 21:00:00,0.0
power,region1,midmerit,2015-09-15 22:00:00,0.0
power,region1,midmerit,2015-09-15 23:00:00,1.8356608
power,region1,midmerit,2015-09-16 00:00:00,10.944555
power,region1,midmerit,2015-09-16 01:00:00,15.855528
power,region1,midmerit,2015-09-16 02:00:00,6.795345
power,region1,midmerit,2015-09-16 03:00:00,0.63449709
power,region1,midmerit,2015-09-16 04:00:00,13.361845
power,region1,midmerit,2015-09-16 05:00:00,0.0
power,region1,midmerit,2015-09-16 06:00:00,0.0
power,region1,midmerit,2015-09-16 07:00:00,8.0780549
power,region1,midmerit,2015-09-16 08:00:00,12.962344
power,region1,midmerit,2015-09-16 09:00:00,7.7332502
power,region1,midmerit,2015-09-16 10:00:00,8.3485453
power,region1,midmerit,2015-09-16 11:00:00,10.952535
power,region1,midmerit,2015-09-16 12:00:00,0.70041563
power,region1,midmerit,2015-09-16 13:00:00,3.3290108
power,region1,midmerit,2015-09-16 14:00:00,4.5152951
power,region1,midmerit,2015-09-16 15:00:00,0.0
power,region1,midmerit,2015-09-16 16:00:00,0.69950125
power,region1,midmerit,2015-09-16 17:00:00,7.4758936
power,region1,midmerit,2015-09-16 18:00:00,0.0
power,region1,midmerit,2015-09-16 19:00:00,2.3944306
power,region1,midmerit,2015-09-16 20:00:00,13.008396
power,region1,midmerit,2015-09-16 21:00:00,1.9024106
power,region1,midmerit,2015-09-16 22:00:00,13.084705
power,region1,midmerit,2015-09-16 23:00:00,15.855528
power,region1,midmerit,2015-09-17 00:00:00,8.0865337
power,region1,midmerit,2015-09-17 01:00:00,0.0
power,region1,midmerit,2015-09-17 02:00:00,4.3128845
power,region1,midmerit,2015-09-17 03:00:00,15.855528
power,region1,midmerit,2015-09-17 04:00:00,7.4926018
power,region1,midmerit,2015-09-17 05:00:00,12.08138
power,region1,midmerit,2015-09-17 06:00:00,0.0
power,region1,midmerit,2015-09-17 07:00:00,13.882128
power,region1,midmerit,2015-09-17 08:00:00,13.053117
power,region1,midmerit,2015-09-17 09:00:00,15.855528
power,region1,midmerit,2015-09-17 10:00:00,15.855528
power,region1,midmerit,2015-09-17 11:00:00,0.0
power,region1,midmerit,2015-09-17 12:00:00,0.0
power,region1,midmerit,2015-09-17 13:00:00,5.4564422
power,region1,midmerit,2015-09-17 14:00:00,13.66118
power,region1,midmerit,2015-09-17 15:00:00,15.855528
power,region1,midmerit,2015-09-17 16:00:00,9.6588529
power,region1,midmerit,2015-09-17 17:00:00,4.8789692
power,region1,midmerit,2015-09-17 18:00:00,15.855528
power,region1,midmerit,2015-09-17 19:00:00,6.0313383
power,region1,midmerit,2015-09-17 20:00:00,15.855528
power,region1,midmerit,2015-09-17 21:00:00,7.7737323
power,region1,midmerit,2015-09-17 22:00:00,15.07872
power,region1,midmerit,2015-09-17 23:00:00,13.494763
power,region1,midmerit,2015-09-18 00:00:00,11.828761
power,region1,midmerit,2015-09-18 01:00:00,11.803741
power,region1,midmerit,2015-09-18 02:00:00,12.003325
power,region1,midmerit,2015-09-18 03:00:00,12.755029
power,region1,midmerit,2015-09-18 04:00:00,3.4805486
power,region1,midmerit,2015-09-18 05:00:00,15.855528
power,region1,midmerit,2015-09-18 06:00:00,0.0
power,region1,midmerit,2015-09-18 07:00:00,1.3371571
power,region1,midmerit,2015-09-18 08:00:00,15.855528
power,region1,midmerit,2015-09-18 09:00:00,14.198919
power,region1,midmerit,2015-09-18 10:00:00,11.722278
power,region1,midmerit,2015-09-18 11:00:00,15.855528
power,region1,midmerit,2015-09-18 12:00:00,0.0
power,region1,midmerit,2015-09-18 13:00:00,9.6338321
power,region1,midmerit,2015-09-18 14:00:00,7.3121363
power,region1,midmerit,2015-09-18 15:00:00,9.9661679
power,region1,midmerit,2015-09-18 16:00:00,1.7290108
power,region1,midmerit,2015-09-18 17:00:00,12.874223
power,region1,midmerit,2015-09-18 18:00:00,9.9816293
power,region1,midmerit,2015-09-18 19:00:00,0.0
power,region1,midmerit,2015-09-18 20:00:00,0.0
power,region1,midmerit,2015-09-18 21:00:00,9.1085619
power,region1,midmerit,2015-09-18 22:00:00,8.9261014
power,region1,midmerit,2015-09-18 23:00:00,11.539069
power,region1,midmerit,2015-09-19 00:00:00,7.7990856
power,region1,midmerit,2015-09-19 01:00:00,0.0
power,region1,midmerit,2015-09-19 02:00:00,0.0
power,region1,midmerit,2015-09-19 03:00:00,0.0
power,region1,midmerit,2015-09-19 04:00:00,9.6607648
power,region1,midmerit,2015-09-19 05:00:00,4.782793
power,region1,midmerit,2015-09-19 06:00:00,13.554364
power,region1,midmerit,2015-09-19 07:00:00,13.132502
power,region1,midmerit,2015-09-19 08:00:00,10.631671
power,region1,midmerit,2015-09-19 09:00:00,11.571488
power,region1,midmerit,2015-09-19 10:00:00,0.0
power,region1,midmerit,2015-09-19 11:00:00,8.1085619
power,region1,midmerit,2015-09-19 12:00:00,12.059435
power,region1,midmerit,2015-09-19 13:00:00,3.2517872
power,region1,midmerit,2015-09-19 14:00:00,5.9895262
power,region1,midmerit,2015-09-19 15:00:00,14.083957
power,region1,midmerit,2015-09-19 16:00:00,0.0
power,region1,midmerit,2015-09-19 17:00:00,0.0
power,region1,midmerit,2015-09-19 18:00:00,0.0
power,region1,midmerit,2015-09-19 19:00:00,2.034414
power,region1,midmerit,2015-09-19 20:00:00,13.199501
power,region1,midmerit,2015-09-19 21:00:00,5.015212
power,region1,midmerit,2015-09-19 22:00:00,0.71496259
power,region1,midmerit,2015-09-19 23:00:00,8.8530341
power,region1,midmerit,2015-09-20 00:00:00,0.0
power,region1,midmerit,2015-09-20 01:00:00,6.7615129
power,region1,midmerit,2015-09-20 02:00:00,0.0
power,region1,midmerit,2015-09-20 03:00:00,14.727348
power,region1,midmerit,2015-09-20 04:00:00,0.0
power,region1,midmerit,2015-09-20 05:00:00,15.855528
power,region1,midmerit,2015-09-20 06:00:00,2.0497091
power,region1,midmerit,2015-09-20 07:00:00,1.7701579
power,region1,midmerit,2015-09-20 08:00:00,11.050291
power,region1,midmerit,2015-09-20 09:00:00,11.576974
power,region1,midmerit,2015-09-20 10:00:00,13.95453
power,region1,midmerit,2015-09-20 11:00:00,0.0
power,region1,midmerit,2015-09-20 12:00:00,6.8179551
power,region1,midmerit,2015-09-20 13:00:00,6.8420615
power,region1,midmerit,2015-09-20 14:00:00,11.579052
power,region1,midmerit,2015-09-20 15:00:00,0.0
power,region1,midmerit,2015-09-20 16:00:00,12.533167
power,region1,midmerit,2015-09-20 17:00:00,0.0
power,region1,midmerit,2015-09-20 18:00:00,2.6068163
power,region1,midmerit,2015-09-20 19:00:00,5.886783
power,region1,midmerit,2015-09-20 20:00:00,13.024855
power,region1,midmerit,2015-09-20 21:00:00,5.3726517
power,region1,midmerit,2015-09-20 22:00:00,2.8160432
power,region1,midmerit,2015-09-20 23:00:00,8.5638404
power,region1,midmerit,2015-09-21 00:00:00,0.0
power,region1,midmerit,2015-09-21 01:00:00,9.5187032
power,region1,midmerit,2015-09-21 02:00:00,12.809892
power,region1,midmerit,2015-09-21 03:00:00,7.1797174
power,region1,midmerit,2015-09-21 04:00:00,15.855528
power,region1,midmerit,2015-09-21 05:00:00,5.5415628
power,region1,midmerit,2015-09-21 06:00:00,0.17456359
power,region1,midmerit,2015-09-21 07:00:00,12.642477
power,region1,midmerit,2015-09-21 08:00:00,4.70665
power,region1,midmerit,2015-09-21 09:00:00,7.2700748
power,region1,midmerit,2015-09-21 10:00:00,13.190274
power,region1,midmerit,2015-09-21 11:00:00,4.7176226
power,region1,midmerit,2015-09-21 12:00:00,4.4787199
power,region1,midmerit,2015-09-21 13:00:00,6.1994181
power,region1,midmerit,2015-09-21 14:00:00,15.855528
power,region1,midmerit,2015-09-21 15:00:00,15.855528
power,region1,midmerit,2015-09-21 16:00:00,14.50532
power,region1,midmerit,2015-09-21 17:00:00,15.855528
power,region1,midmerit,2015-09-21 18:00:00,6.6065669
power,region1,midmerit,2015-09-21 19:00:00,15.194347
power,region1,midmerit,2015-09-21 20:00:00,0.0
power,region1,midmerit,2015-09-21 21:00:00,4.821862
power,region1,midmerit,2015-09-21 22:00:00,15.855528
power,region1,midmerit,2015-09-21 23:00:00,3.1295927
power,region1,midmerit,2015-09-22 00:00:00,7.1803741
power,region1,midmerit,2015-09-22 01:00:00,6.9142976
power,region1,midmerit,2015-09-22 02:00:00,1.3970906
power,region1,midmerit,2015-09-22 03:00:00,13.057523
power,region1,midmerit,2015-09-22 04:00:00,4.5753948
power,region1,midmerit,2015-09-22 05:00:00,9.0290108
power,region1,midmerit,2015-09-22 06:00:00,6.4499584
power,region1,midmerit,2015-09-22 07:00:00,3.7699834
power,region1,midmerit,2015-09-22 08:00:00,11.982461
power,region1,midmerit,2015-09-22 09:00:00,0.0
power,region1,midmerit,2015-09-22 10:00:00,0.0
power,region1,midmerit,2015-09-22 11:00:00,15.855528
power,region1,midmerit,2015-09-22 12:00:00,9.4472153
power,region1,midmerit,2015-09-22 13:00:00,0.0
power,region1,midmerit,2015-09-22 14:00:00,0.0
power,region1,midmerit,2015-09-22 15:00:00,0.0
power,region1,midmerit,2015-09-22 16:00:00,14.689277
power,region1,midmerit,2015-09-22 17:00:00,8.1546966
power,region1,midmerit,2015-09-22 18:00:00,13.660765
power,region1,midmerit,2015-09-22 19:00:00,12.212968
power,region1,midmerit,2015-09-22 20:00:00,0.0
power,region1,midmerit,2015-09-22 21:00:00,11.566916
power,region1,midmerit,2015-09-22 22:00:00,0.0
power,region1,midmerit,2015-09-22 23:00:00,14.192602
power,region1,midmerit,2015-09-23 00:00:00,9.3466334
power,region1,midmerit,2015-09-23 01:00:00,5.5870324
power,region1,midmerit,2015-09-23 02:00:00,15.440815
power,region1,midmerit,2015-09-23 03:00:00,2.9162095
power,region1,midmerit,2015-09-23 04:00:00,2.374148
power,region1,midmerit,2015-09-23 05:00:00,14.680798
power,region1,midmerit,2015-09-23 06:00:00,15.855528
power,region1,midmerit,2015-09-23 07:00:00,6.241729
power,region1,midmerit,2015-09-23 08:00:00,7.2034081
power,region1,midmerit,2015-09-23 09:00:00,0.0
power,region1,midmerit,2015-09-23 10:00:00,10.086367
power,region1,midmerit,2015-09-23 11:00:00,8.5496259
power,region1,midmerit,2015-09-23 12:00:00,9.9188695
power,region1,midmerit,2015-09-23 13:00:00,9.8110557
power,region1,midmerit,2015-09-23 14:00:00,0.0
power,region1,midmerit,2015-09-23 15:00:00,0.0
power,region1,midmerit,2015-09-23 16:00:00,8.7150457
power,region1,midmerit,2015-09-23 17:00:00,13.995677
power,region1,midmerit,2015-09-23 18:00:00,12.323608
power,region1,midmerit,2015-09-23 19:00:00,0.47539485
power,region1,midmerit,2015-09-23 20:00:00,12.44522
power,region1,midmerit,2015-09-23 21:00:00,7.9244389
power,region1,midmerit,2015-09-23 22:00:00,3.9424771
power,region1,midmerit,2015-09-23 23:00:00,14.627348
power,region1,midmerit,2015-09-24 00:00:00,9.5024938
power,region1,midmerit,2015-09-24 01:00:00,9.1860349
power,region1,midmerit,2015-09-24 02:00:00,4.6172901
power,region1,midmerit,2015-09-24 03:00:00,9.5694098
power,region1,midmerit,2015-09-24 04:00:00,14.051704
power,region1,midmerit,2015-09-24 05:00:00,10.914298
power,region1,midmerit,2015-09-24 06:00:00,2.3416459
power,region1,midmerit,2015-09-24 07:00:00,5.027182
power,region1,midmerit,2015-09-24 08:00:00,3.5805486
power,region1,midmerit,2015-09-24 09:00:00,13.542477
power,region1,midmerit,2015-09-24 10:00:00,4.6059019
power,region1,midmerit,2015-09-24 11:00:00,0.0
power,region1,midmerit,2015-09-24 12:00:00,0.0
power,region1,midmerit,2015-09-24 13:00:00,9.3860349
power,region1,midmerit,2015-09-24 14:00:00,0.0
power,region1,midmerit,2015-09-24 15:00:00,7.1699086
power,region1,midmerit,2015-09-24 16:00:00,7.5661679
power,region1,midmerit,2015-09-24 17:00:00,13.437074
power,region1,midmerit,2015-09-24 18:00:00,11.067165
power,region1,midmerit,2015-09-24 19:00:00,0.0
power,region1,midmerit,2015-09-24 20:00:00,0.041895262
power,region1,midmerit,2015-09-24 21:00:00,0.67472984
power,region1,midmerit,2015-09-24 22:00:00,0.0
power,region1,midmerit,2015-09-24 23:00:00,15.855528
power,region1,midmerit,2015-09-25 00:00:00,12.200166
power,region1,midmerit,2015-09-25 01:00:00,0.0
power,region1,midmerit,2015-09-25 02:00:00,15.492685
power,region1,midmerit,2015-09-25 03:00:00,15.855528
power,region1,midmerit,2015-09-25 04:00:00,0.0
power,region1,midmerit,2015-09-25 05:00:00,9.9540316
power,region1,midmerit,2015-09-25 06:00:00,0.0
power,region1,midmerit,2015-09-25 07:00:00,4.2369077
power,region1,midmerit,2015-09-25 08:00:00,9.0729011
power,region1,midmerit,2015-09-25 09:00:00,0.0
power,region1,midmerit,2015-09-25 10:00:00,15.855528
power,region1,midmerit,2015-09-25 11:00:00,0.0
power,region1,midmerit,2015-09-25 12:00:00,0.0
power,region1,midmerit,2015-09-25 13:00:00,5.1971737
power,region1,midmerit,2015-09-25 14:00:00,0.0
power,region1,midmerit,2015-09-25 15:00:00,7.1043225
power,region1,midmerit,2015-09-25 16:00:00,3.3576891
power,region1,midmerit,2015-09-25 17:00:00,9.3072319
power,region1,midmerit,2015-09-25 18:00:00,0.0
power,region1,midmerit,2015-09-25 19:00:00,6.5361596
power,region1,midmerit,2015-09-25 20:00:00,3.3564422
power,region1,midmerit,2015-09-25 21:00:00,0.0
power,region1,midmerit,2015-09-25 22:00:00,0.0
power,region1,midmerit,2015-09-25 23:00:00,2.0473815
power,region1,midmerit,2015-09-26 00:00:00,2.6057357
power,region1,midmerit,2015-09-26 01:00:00,11.540067
power,region1,midmerit,2015-09-26 02:00:00,4.3805486
power,region1,midmerit,2015-09-26 03:00:00,8.321197
power,region1,midmerit,2015-09-26 04:00:00,6.9678304
power,region1,midmerit,2015-09-26 05:00:00,15.644888
power,region1,midmerit,2015-09-26 06:00:00,11.06542
power,region1,midmerit,2015-09-26 07:00:00,5.2380715
power,region1,midmerit,2015-09-26 08:00:00,14.086451
power,region1,midmerit,2015-09-26 09:00:00,0.0
power,region1,midmerit,2015-09-26 10:00:00,0.0
power,region1,midmerit,2015-09-26 11:00:00,0.0
power,region1,midmerit,2015-09-26 12:00:00,5.0923525
power,region1,midmerit,2015-09-26 13:00:00,8.6400665
power,region1,midmerit,2015-09-26 14:00:00,6.8501247
power,region1,midmerit,2015-09-26 15:00:00,10.879135
power,region1,midmerit,2015-09-26 16:00:00,11.60532
power,region1,midmerit,2015-09-26 17:00:00,14.233416
power,region1,midmerit,2015-09-26 18:00:00,9.1638404
power,region1,midmerit,2015-09-26 19:00:00,11.066584
power,region1,midmerit,2015-09-26 20:00:00,2.5285121
power,region1,midmerit,2015-09-26 21:00:00,5.0888612
power,region1,midmerit,2015-09-26 22:00:00,9.2630091
power,region1,midmerit,2015-09-26 23:00:00,4.5009144
power,region1,midmerit,2015-09-27 00:00:00,13.356359
power,region1,midmerit,2015-09-27 01:00:00,0.0
power,region1,midmerit,2015-09-27 02:00:00,5.9197007
power,region1,midmerit,2015-09-27 03:00:00,13.302411
power,region1,midmerit,2015-09-27 04:00:00,15.855528
power,region1,midmerit,2015-09-27 05:00:00,13.31064
power,region1,midmerit,2015-09-27 06:00:00,11.920532
power,region1,midmerit,2015-09-27 07:00:00,4.7832086
power,region1,midmerit,2015-09-27 08:00:00,10.45453
power,region1,midmerit,2015-09-27 09:00:00,6.4438071
power,region1,midmerit,2015-09-27 10:00:00,0.0
power,region1,midmerit,2015-09-27 11:00:00,5.4676642
power,region1,midmerit,2015-09-27 12:00:00,7.2097257
power,region1,midmerit,2015-09-27 13:00:00,0.0
power,region1,midmerit,2015-09-27 14:00:00,0.0
power,region1,midmerit,2015-09-27 15:00:00,15.855528
power,region1,midmerit,2015-09-27 16:00:00,8.8579385
power,region1,midmerit,2015-09-27 17:00:00,9.3590191
power,region1,midmerit,2015-09-27 18:00:00,11.589609
power,region1,midmerit,2015-09-27 19:00:00,0.0
power,region1,midmerit,2015-09-27 20:00:00,4.2911887
power,region1,midmerit,2015-09-27 21:00:00,0.0
power,region1,midmerit,2015-09-27 22:00:00,13.997506
power,region1,midmerit,2015-09-27 23:00:00,7.4466334
power,region1,midmerit,2015-09-28 00:00:00,5.5180382
power,region1,midmerit,2015-09-28 01:00:00,15.855528
power,region1,midmerit,2015-09-28 02:00:00,0.0
power,region1,midmerit,2015-09-28 03:00:00,15.855528
power,region1,midmerit,2015-09-28 04:00:00,15.855528
power,region1,midmerit,2015-09-28 05:00:00,10.773067
power,region1,midmerit,2015-09-28 06:00:00,2.6670823
power,region1,midmerit,2015-09-28 07:00:00,11.710141
power,region1,midmerit,2015-09-28 08:00:00,11.198421
power,region1,midmerit,2015-09-28 09:00:00,4.7221945
power,region1,midmerit,2015-09-28 10:00:00,0.0
power,region1,midmerit,2015-09-28 11:00:00,15.579135
power,region1,midmerit,2015-09-28 12:00:00,8.9586866
power,region1,midmerit,2015-09-28 13:00:00,7.5413134
power,region1,midmerit,2015-09-28 14:00:00,15.855528
power,region1,midmerit,2015-09-28 15:00:00,0.0
power,region1,midmerit,2015-09-28 16:00:00,11.7798
power,region1,midmerit,2015-09-28 17:00:00,0.0
power,region1,midmerit,2015-09-28 18:00:00,0.0
power,region1,midmerit,2015-09-28 19:00:00,10.781214
power,region1,midmerit,2015-09-28 20:00:00,1.3524522
power,region1,midmerit,2015-09-28 21:00:00,7.4681629
power,region1,midmerit,2015-09-28 22:00:00,9.8384871
power,region1,midmerit,2015-09-28 23:00:00,0.0
power,region1,midmerit,2015-09-29 00:00:00,14.612136
power,region1,midmerit,2015-09-29 01:00:00,15.855528
power,region1,midmerit,2015-09-29 02:00:00,0.0
power,region1,midmerit,2015-09-29 03:00:00,7.2176226
power,region1,midmerit,2015-09-29 04:00:00,15.855528
power,region1,midmerit,2015-09-29 05:00:00,3.2752286
power,region1,midmerit,2015-09-29 06:00:00,10.36808
power,region1,midmerit,2015-09-29 07:00:00,11.662261
power,region1,midmerit,2015-09-29 08:00:00,3.6958437
power,region1,midmerit,2015-09-29 09:00:00,12.54414
power,region1,midmerit,2015-09-29 10:00:00,0.0
power,region1,midmerit,2015-09-29 11:00:00,14.604073
power,region1,midmerit,2015-09-29 12:00:00,0.0
power,region1,midmerit,2015-09-29 13:00:00,11.819784
power,region1,midmerit,2015-09-29 14:00:00,6.422527
power,region1,midmerit,2015-09-29 15:00:00,15.855528
power,region1,midmerit,2015-09-29 16:00:00,6.2312552
power,region1,midmerit,2015-09-29 17:00:00,4.6482128
power,region1,midmerit,2015-09-29 18:00:00,3.7700748
power,region1,midmerit,2015-09-29 19:00:00,9.4027431
power,region1,midmerit,2015-09-29 20:00:00,7.8826268
